# Event Database of Frequency Peaks
#SHOT: 159243 TIME: 351.023
202.6367, 197.7539, 190.918, 5.3711, 68.8477, 21.9727, 78.125, 218.75, 2.4414, 204.5898, 195.8008, 145.5078, 207.0313, 211.4258, 80.5664, 20.5078, 72.7539, 75.1953, 85.9375, 65.4297
#SHOT: 159243 TIME: 376.111
184.082, 83.4961, 190.918, 218.2617, 188.9648, 207.0313, 195.8008, 204.5898, 1.9531, 211.4258, 18.0664, 145.5078, 81.543, 21.9727, 75.1953, 20.0195, 80.0781, 72.7539, 85.9375, 64.9414
#SHOT: 159243 TIME: 376.623
74.2188, 70.3125, 247.0703, 238.7695, 190.918, 62.9883, 195.8008, 218.2617, 1.9531, 204.5898, 211.4258, 145.0195, 188.9648, 75.6836, 85.9375, 21.9727, 20.0195, 72.7539, 64.9414, 80.0781
#SHOT: 159243 TIME: 377.135
247.5586, 235.3516, 190.918, 238.7695, 195.8008, 211.4258, 204.5898, 19.043, 74.2188, 218.2617, 188.9648, 23.4375, 145.0195, 75.6836, 20.0195, 86.4258, 21.9727, 72.7539, 64.9414, 80.5664
#SHOT: 159243 TIME: 377.647
247.0703, 197.7539, 45.4102, 235.3516, 202.6367, 195.8008, 188.9648, 218.2617, 20.9961, 145.0195, 211.4258, 19.043, 204.5898, 21.9727, 75.6836, 20.0195, 72.7539, 86.4258, 64.9414, 80.5664
#SHOT: 159243 TIME: 378.159
175.293, 184.082, 20.9961, 188.9648, 202.6367, 5.3711, 247.0703, 145.0195, 195.8008, 83.4961, 2.9297, 211.4258, 204.5898, 18.5547, 75.1953, 20.0195, 72.2656, 64.9414, 86.4258, 80.5664
#SHOT: 159243 TIME: 378.671
202.6367, 209.4727, 83.4961, 218.2617, 12.6953, 188.9648, 211.4258, 74.2188, 2.9297, 195.8008, 204.5898, 144.5313, 21.4844, 18.5547, 20.0195, 75.6836, 72.2656, 64.9414, 86.4258, 80.5664
#SHOT: 159243 TIME: 379.183
12.6953, 62.9883, 190.918, 209.4727, 211.4258, 235.3516, 1.9531, 188.9648, 218.2617, 145.0195, 18.5547, 204.5898, 195.8008, 21.9727, 20.0195, 75.6836, 86.4258, 72.2656, 64.4531, 80.5664
#SHOT: 159243 TIME: 379.695
190.918, 2.9297, 62.9883, 218.2617, 66.4063, 238.7695, 13.6719, 211.4258, 188.9648, 204.5898, 195.8008, 18.0664, 145.0195, 21.9727, 85.9375, 72.2656, 75.6836, 20.0195, 64.4531, 80.0781
#SHOT: 159243 TIME: 380.207
190.918, 238.7695, 47.3633, 218.2617, 14.1602, 90.8203, 188.9648, 211.4258, 18.5547, 195.8008, 204.5898, 66.4063, 21.4844, 144.5313, 20.0195, 86.4258, 80.0781, 72.2656, 64.4531, 75.6836
#SHOT: 159243 TIME: 380.719
2.9297, 218.2617, 188.9648, 14.1602, 90.8203, 211.4258, 195.8008, 204.5898, 47.3633, 62.9883, 23.4375, 21.9727, 19.043, 144.5313, 86.4258, 20.5078, 64.4531, 72.2656, 80.0781, 75.6836
#SHOT: 159243 TIME: 381.231
